statement,intent_code
Urgent: what are your vegetarian menu options? Branch: Mesa food court.,MENU_INQUIRY
Please help. i lost my bag at your restaurant. Can you check? I am asking in a upset way.,LOST_AND_FOUND
"Good evening, please book my flight ticket. This happened today. Reference R977431.",OUT_OF_SCOPE
"Hello, can you tell me the allergens in soup? Please help. Reference R304576.",ALLERGY_INQUIRY
Can someone help me? the restaurant hygiene was poor. Can you check?,CLEANLINESS_COMPLAINT
Please help. can I see the dessert menu? Thank you. I am asking in a upset way.,MENU_INQUIRY
I need support. can a supervisor review my restaurant visit? This happened this morning. Branch: Phoenix airport. I am asking in a polite way.,HUMAN_AGENT_REQUEST
"Good evening, please adjust my reservation at the Toronto restaurant. This happened two hours ago.",RESERVATION_MODIFY
"Hey, how can I contact the Austin restaurant? This is frustrating.",GENERAL_INQUIRY
"Hi, can you help me apply the promo code? What should I do? Branch: Dallas central.",PROMO_CODE_ISSUE
There was foreign object in the food package. This is frustrating. Reference R141408.,FOOD_SAFETY_ISSUE
I want to place a bulk order for this evening. This is frustrating.,CATERING_INQUIRY
Can someone help me? our table was sticky and dirty. Can you check? Reference R353803. I am asking in a urgent way.,CLEANLINESS_COMPLAINT
Can someone help me? can the kitchen avoid gluten in my meal? This is frustrating.,ALLERGY_INQUIRY
Please share catering menu options. What should I do?,CATERING_INQUIRY
Quick question: my membership points are not showing. I need this resolved. Reference R189230.,LOYALTY_POINTS_ISSUE
I had a bad experience with the staff. I need assistance.,STAFF_COMPLAINT
Quick question: i received the main food but not the napkins. I need assistance. Branch: Bangalore main street.,MISSING_ITEM
I did not receive the main course I paid for. Branch: Toronto mall.,MISSING_ITEM
Can someone help me? i need to change my reservation time to today at 7 PM. Can this be fixed?,RESERVATION_MODIFY
Please help. transaction is not processing for my branch order. Can you check? Reference R118462.,PAYMENT_FAILED
Please refund my payment. Please respond soon. Reference R457573.,REFUND_REQUEST
The app says my promo code is invalid. Thank you. Branch: Tempe mall.,PROMO_CODE_ISSUE
"Good evening, the driver has not arrived yet for order R544583. Please help. I am asking in a upset way.",ORDER_DELAYED
"Good evening, i got sick after eating the food from order R118384. This is frustrating.",FOOD_SAFETY_ISSUE
"Hey, can you provide catering for an office lunch? Reference R184729. I am asking in a upset way.",CATERING_INQUIRY
"Hey, do you have allergy-safe options? Please respond soon.",ALLERGY_INQUIRY
Urgent: my order has an incorrect item. This happened 30 minutes ago. Reference R190676.,WRONG_ITEM
I need support. can I order directly from your website? Can you check? I am asking in a confused way.,GENERAL_INQUIRY
Can someone help me? my promo code LUNCH25 is not working. I need assistance.,PROMO_CODE_ISSUE
Where is your nearest branch? Thank you.,GENERAL_INQUIRY
Please help. i received the wrong item in restaurant order R311790. Can you check?,WRONG_ITEM
"Hello, can you reserve a table at the Mesa branch?",RESERVATION_CREATE
Urgent: the food smells unsafe to eat. What should I do?,FOOD_SAFETY_ISSUE
Urgent: order R986614 has been stuck in preparation since today. Can you check? Reference R813211.,ORDER_DELAYED
Please help. the restaurant sent the wrong food. Thank you.,WRONG_ITEM
Please help. can I see the dessert menu? I tried from the app. Reference R649271.,MENU_INQUIRY
"Hello, my restaurant rewards balance is incorrect. I need this resolved. Reference R364325. Branch: Dallas airport.",LOYALTY_POINTS_ISSUE
"Hello, can I get my money back for this order? This happened 30 minutes ago. Reference R725185.",REFUND_REQUEST
Please adjust my reservation at the Phoenix restaurant. I need assistance.,RESERVATION_MODIFY
I need support. cancel my dine-in booking. What should I do? Reference R173843.,RESERVATION_CANCEL
Quick question: please check if the sauce contains gluten. This happened today.,ALLERGY_INQUIRY
Can someone help me? i want to order food for a party. Can this be fixed? Reference R336632.,CATERING_INQUIRY
I need support. tell me what is included in the lunch combo. Can this be fixed?,MENU_INQUIRY
"Hi, i entered WEEKEND20, but the total did not change. I need assistance. Branch: Dubai airport.",PROMO_CODE_ISSUE
"Hey, please check why I was charged two times. Please help. Reference R964405. Branch: Chicago north side.",DOUBLE_CHARGED
Can someone check if my earbuds was turned in? This is frustrating.,LOST_AND_FOUND
"Hey, where is my order R536512 right now? This happened last night.",ORDER_STATUS
"Hi, the front desk person was very impolite. Thank you.",STAFF_COMPLAINT
I need support. the restaurant hygiene was poor. This happened two hours ago. Branch: Tempe downtown.,CLEANLINESS_COMPLAINT
Please adjust my reservation at the Scottsdale restaurant. I tried from the app.,RESERVATION_MODIFY
"Good evening, can I get my money back for this order? Can this be fixed?",REFUND_REQUEST
Urgent: the manager did not handle my complaint properly. What should I do? Reference R213140.,STAFF_COMPLAINT
"Hello, my card shows two charges for the same food order. Please help.",DOUBLE_CHARGED
I need support. i no longer need the table reservation. I need this resolved. Branch: Tempe food court.,RESERVATION_CANCEL
"Good evening, do you have a table available for 25 people? This is frustrating. I am asking in a calm way.",RESERVATION_CREATE
Can someone help me? the points from my last order were not added. Can this be fixed?,LOYALTY_POINTS_ISSUE
Quick question: order R484671 has been stuck in preparation since last night. I tried from the app.,ORDER_DELAYED
Urgent: my dinner order is delayed and I need an update. Thank you.,ORDER_DELAYED
"Hi, i did not get my order from the Chandler mall restaurant. Please help.",ORDER_NOT_RECEIVED
"Hi, please check if the sauce contains egg. This happened today.",ALLERGY_INQUIRY
I need support. please check why my restaurant order is late. Can you check?,ORDER_DELAYED
"Hello, i did not receive the cutlery I paid for. This is frustrating.",MISSING_ITEM
"Hello, i got a different dish instead of sushi. Branch: Scottsdale north side.",WRONG_ITEM
Urgent: the restaurant forgot to pack my drink. I need assistance. Branch: Dubai downtown.,MISSING_ITEM
"Hi, do you take bulk food orders? I tried from the app.",CATERING_INQUIRY
"Hey, please let me chat with an agent instead of the bot. I tried from the app.",HUMAN_AGENT_REQUEST
Urgent: the manager did not handle my complaint properly. Can this be fixed?,STAFF_COMPLAINT
"Hello, this looks like a food safety issue. Thank you. Reference R555984. I am asking in a urgent way.",FOOD_SAFETY_ISSUE
I lost my keys at your restaurant. Thank you. Reference R702820.,LOST_AND_FOUND
"Hello, please check why my order is late. I need assistance. Reference R344856.",ORDER_DELAYED
"Hi, please escalate this food safety complaint immediately. Can you check?",FOOD_SAFETY_ISSUE
Can someone help me? the restaurant hygiene was poor. Please help. Branch: Mesa drive-thru.,CLEANLINESS_COMPLAINT
I need support. the napkins was not included in my order. This is frustrating. Branch: London food court.,MISSING_ITEM
"Hello, book a table under the name Omar. What should I do?",RESERVATION_CREATE
Please help. the fries was not included in my order. Can you check? I am asking in a upset way.,MISSING_ITEM
"Good evening, i left my bag on the table. Thank you.",LOST_AND_FOUND
Can someone help me? the manager did not handle my complaint properly. Can you check?,STAFF_COMPLAINT
Urgent: i should have earned points for this order. This is frustrating.,LOYALTY_POINTS_ISSUE
Can someone help me? can I see the dessert menu? I tried from the app.,MENU_INQUIRY
"Hey, i think my wallet is still at the front desk. What should I do? Reference R325643.",LOST_AND_FOUND
"Hello, the app shows payment failed for my order. This happened today. Branch: Dubai food court. I am asking in a urgent way.",PAYMENT_FAILED
Can someone help me? can you reserve a table at the Tempe branch? What should I do? Branch: Chandler drive-thru.,RESERVATION_CREATE
"Hey, i booked a table but need to change the time. Thank you. Reference R546885.",RESERVATION_MODIFY
Please help. the restroom was not clean. Thank you.,CLEANLINESS_COMPLAINT
The restaurant forgot to pack my side dish. Please help. Branch: Mesa downtown.,MISSING_ITEM
I need support. i want to request a refund from the Mesa restaurant. I tried from the app. Reference R422551.,REFUND_REQUEST
"Hey, do you have spicy food options? I tried from the app.",MENU_INQUIRY
"Hello, the bag from Phoenix did not include my ketchup. Please help.",MISSING_ITEM
Can someone help me? are you open on holidays? Please respond soon. Branch: Chicago central.,GENERAL_INQUIRY
"Hey, the burger I received was cold. Please help.",FOOD_QUALITY_ISSUE
I need support. the discount disappeared from my order. Can this be fixed?,PROMO_CODE_ISSUE
"Hey, i entered WEEKEND20, but the total did not change. I need this resolved.",PROMO_CODE_ISSUE
Please help. why is COMBO30 not accepted? I need this resolved. Reference R235487.,PROMO_CODE_ISSUE
Urgent: can you fix a wrong item issue for order R824497? I need assistance.,WRONG_ITEM
Please help. please make a dinner reservation for 3. Reference R446589.,RESERVATION_CREATE
"Hi, my combo meal came without cutlery. This is frustrating. I am asking in a polite way.",MISSING_ITEM
"Hey, i do not want chatbot help because my issue is complicated. Can you check? Reference R946587. I am asking in a frustrated way.",HUMAN_AGENT_REQUEST
"Good evening, please refund the amount charged to my PayPal. This happened two hours ago. Reference R833766.",REFUND_REQUEST
"Hi, why is my order R613711 delayed? Please help. Reference R832287. Branch: Bangalore mall.",ORDER_DELAYED
Did anyone find a phone at the Mesa branch? What should I do?,LOST_AND_FOUND
I need support. i see double billing for my food order. I need assistance.,DOUBLE_CHARGED
Urgent: i need allergen information before ordering. Can this be fixed? Reference R701283.,ALLERGY_INQUIRY
Urgent: i cannot use my discount code. What should I do?,PROMO_CODE_ISSUE
"Hey, please remove my reservation for 6 people.",RESERVATION_CANCEL
I need support. i got sick after eating the food from order R949474. Branch: Mesa drive-thru.,FOOD_SAFETY_ISSUE
Please help. please book my flight ticket. This happened two hours ago. Reference R877215.,OUT_OF_SCOPE
"Hello, the item in my bag is not mine. I tried from the app.",WRONG_ITEM
"Hello, cancel my reservation at the Scottsdale branch. What should I do?",RESERVATION_CANCEL
"Hello, my food never showed up even though the app says delivered. Reference R972926.",ORDER_NOT_RECEIVED
"Good evening, how can I contact the Scottsdale restaurant? I need assistance. Branch: Chandler downtown. I am asking in a confused way.",GENERAL_INQUIRY
Can someone help me? the card payment did not go through. I need this resolved. Reference R743489. Branch: Austin north side.,PAYMENT_FAILED
Urgent: cancel my dine-in booking. Please respond soon.,RESERVATION_CANCEL
Please help. can you check the status of order R865678? Please help. I am asking in a polite way.,ORDER_STATUS
"Hello, i was charged twice for order R776172. Can this be fixed? Reference R378873.",DOUBLE_CHARGED
Can someone help me? where is your nearest branch? I need assistance. Reference R433736.,GENERAL_INQUIRY
"Hey, can you help me with a missing item in order R617615? Thank you. Reference R292991. I am asking in a calm way.",MISSING_ITEM
I need support. my promo code FIRSTORDER is not working. I tried from the app. Branch: Scottsdale north side.,PROMO_CODE_ISSUE
Can someone help me? my food never showed up even though the app says delivered. This is frustrating. I am asking in a confused way.,ORDER_NOT_RECEIVED
I need support. can you help me raise a refund request? Can this be fixed? Branch: Hyderabad south side.,REFUND_REQUEST
Urgent: the fries I received was dry. This happened this afternoon.,FOOD_QUALITY_ISSUE
Can I talk to a real person about my order? This is frustrating.,HUMAN_AGENT_REQUEST
Urgent: my order is marked delivered but nothing arrived. Can you check?,ORDER_NOT_RECEIVED
